ticket_id,entry_station,exit_station,entry_hour,distance,expected_time,travel_time,ticket_type,repeat_usage,fraud_label
72a43489,Lalbagh,Vajarahalli,14,21.64,37,35,SmartCard,0,0
ee916576,Yeshwanthpur,BTM Layout,14,9.67,16,14,Token,1,1
c259bb74,Mahalakshmi,Peenya,11,10.17,17,20,SmartCard,0,0
135fdc30,Magadi Road,Delta Electronics Bommasandra,9,20.98,35,36,SmartCard,0,0
2e3f8c73,Pantharapalya Nayandahalli,Ragigudda,17,16.34,28,26,QR,0,0
8f389cb7,Nallurhalli,Sri Sathya Sai Hospital,19,10.06,17,18,SmartCard,0,0
5fd04493,Mahatma Gandhi Road,Srirampura,23,16.89,28,27,SmartCard,0,0
e8bf132c,National College,Mantri Square Sampige Road,20,24.62,42,40,QR,0,0
47948619,Krishna Rajendra Market,Biocon Hebbagodi,8,19.85,34,2,QR,0,1
9d9778fa,Yelachenahalli,Jayadeva Hospital,6,11.62,19,19,QR,0,0
1693d017,Central Silk Board,Peenya,7,12.94,22,25,SmartCard,0,0
6785feba,Swami Vivekananda Road,Bommanahalli,15,19.73,33,1,SmartCard,0,1
82d768fe,Krishnarajapura,Peenya Industry,18,6.66,11,13,Token,1,1
772413ca,Pattanagere,Swami Vivekananda Road,8,12.46,21,23,Token,0,0
01873b9f,Vijayanagar,Chickpete,9,6.97,11,13,Token,0,0
f3fb0815,Madavara,Beratena Agrahara,16,12.51,21,22,QR,0,0
6e439366,Jnanabharathi,Infosys Foundation Konappana Agrahara,6,21.87,37,38,QR,0,0
dd279443,Mahatma Gandhi Road,Nagasandra,8,4.43,7,1,SmartCard,0,1
bf6cea60,Chikkabidarakallu,Sandal Soap Factory,23,16.98,29,28,SmartCard,0,0
4e008a73,Banashankari,Mysuru Road,19,5.86,10,2,Token,0,1
3d39f29c,National College,Rajajinagar,17,23.92,41,43,Token,0,0
7053d2b8,Rajajinagar,Konanakunte Cross,23,10.43,17,20,SmartCard,0,0
15c11b32,Seetharampalya,Krishna Rajendra Market,9,17.14,29,27,QR,0,0
c2b83476,Mysuru Road,Lalbagh,19,16.71,28,29,SmartCard,0,0
8d583a5b,Lalbagh,Indiranagar,23,2.58,4,3,SmartCard,0,0
8a8df23b,Madavara,Hosa Road,11,9.4,16,14,Token,0,0
543e3bd4,Challaghatta,Garudacharapalya,22,4.01,6,7,Token,0,0
d36122ad,Pantharapalya Nayandahalli,Rashtreeya Vidyalaya Road,23,8.43,14,12,SmartCard,0,0
2a26bbe5,Biocon Hebbagodi,Krishnarajapura,23,16.95,29,1,QR,0,1
fa8684e2,Yelachenahalli,Rashtreeya Vidyalaya Road,8,21.82,37,39,Token,0,0
545d5c31,Sri Sathya Sai Hospital,Rajajinagar,13,17.4,29,30,SmartCard,0,0
73dfda3c,Challaghatta,Garudacharapalya,5,23.7,40,38,QR,0,0
3e4accec,BTM Layout,Kengeri,21,4.99,8,9,QR,0,0
1a245936,Benniganahalli,Lalbagh,16,16.95,29,31,QR,0,0
587950d3,Ragigudda,Sandal Soap Factory,19,9.35,16,17,QR,0,0
1f476c5c,Dasarahalli,Whitefield (Kadugodi),15,12.9,22,20,Token,0,0
2627843e,Pattanagere,Srirampura,19,23.51,40,41,Token,0,0
29a29c30,Hosa Road,Konanakunte Cross,20,6.32,10,9,QR,0,0
42e8dd99,Hongasandra,Yeshwanthpur,19,2.05,3,2,Token,0,0
14eb7e7d,Electronic City,Sri Balagangadharanatha Swamiji Hosahalli,19,20.89,35,35,SmartCard,0,0
5d265e31,Jayaprakash Nagar,Vajarahalli,10,5.36,9,8,SmartCard,0,0
ea47bab1,Dr B R Ambedkar Station Vidhana Soudha,Deepanjali Nagar,23,14.73,25,27,Token,0,0
bc26bda1,Pattandur Agrahara,Mysuru Road,10,14.59,25,24,SmartCard,0,0
2c80d89c,Attiguppe,Peenya,15,12.49,21,20,Token,0,0
a8ad7970,Sri Balagangadharanatha Swamiji Hosahalli,Peenya Industry,22,15.34,26,24,Token,0,0
875ce591,Mahalakshmi,Rajajinagar,5,17.4,29,32,QR,0,0
69810a7b,Cubbon Park,Beratena Agrahara,11,18.44,31,34,SmartCard,0,0
3009defb,National College,Rashtreeya Vidyalaya Road,20,5.53,9,10,QR,0,0
e5ab3beb,Sandal Soap Factory,Biocon Hebbagodi,5,23.18,39,39,SmartCard,0,0
be98378c,Sir M Visvesvaraya Central College,Challaghatta,7,23.32,39,42,SmartCard,0,0
f8a60ec8,Kundalahalli,Hongasandra,23,18.97,32,31,SmartCard,0,0
ea61490f,Doddakallasandra,Rajarajeshwari Nagar,17,19.9,34,5,QR,0,1
d8de13ee,Deepanjali Nagar,Hosa Road,10,22.91,39,41,SmartCard,0,0
2517f643,Attiguppe,Infosys Foundation Konappana Agrahara,6,22.2,38,39,QR,0,0
b8018b71,Krantivira Sangolli Rayanna Railway Station,Madavara,21,18.35,31,30,QR,0,0
ffc261f7,Swami Vivekananda Road,Thalaghattapura,12,5.76,9,79,Token,0,1
d56aebf9,Mysuru Road,Yelachenahalli,5,14.08,24,22,Token,0,0
67a03a54,Nallurhalli,Pattanagere,10,24.76,42,4,Token,0,1
bf10b24a,Ragigudda,Kengeri,17,18.26,31,34,Token,0,0
c74d8930,Kundalahalli,Yeshwanthpur,15,19.46,33,36,QR,0,0
aedaccc1,Central Silk Board,Deepanjali Nagar,5,10.02,17,16,QR,0,0
b30a446a,Rajarajeshwari Nagar,Beratena Agrahara,15,3.93,6,6,QR,0,0
56a80699,Chickpete,Kengeri Bus Terminal,13,17.51,30,29,SmartCard,0,0
b4910f7d,Rajarajeshwari Nagar,Mantri Square Sampige Road,6,3.02,5,7,QR,0,0
c862fb75,Jayadeva Hospital,Mahalakshmi,21,3.65,6,6,Token,0,0
29e9ba4a,Yeshwanthpur,Bommanahalli,11,6.51,11,10,SmartCard,0,0
1341819f,Electronic City,Krishna Rajendra Market,19,7.66,13,12,QR,0,0
966e26a8,Kundalahalli,Electronic City,9,6.91,11,11,QR,0,0
da39c679,Jnanabharathi,Ragigudda,17,8.04,13,14,QR,0,0
dc7d61dc,Silk Institute,Challaghatta,17,6.8,11,10,SmartCard,0,0
1db6adc4,Attiguppe,Pattandur Agrahara,14,6.66,11,11,SmartCard,0,0
a2bd4956,Chikkabidarakallu,Challaghatta,18,5.11,8,11,Token,0,0
1a9aecaf,Trinity,Rajarajeshwari Nagar,6,5.06,8,10,SmartCard,0,0
53a544a1,Challaghatta,Krantivira Sangolli Rayanna Railway Station,7,15.24,26,26,QR,0,0
5168e1f4,Banashankari,Jnanabharathi,5,6.39,10,10,SmartCard,0,0
0aa4f8b6,Sir M Visvesvaraya Central College,Krishnarajapura,16,13.86,23,3,SmartCard,0,1
731df351,Peenya,Trinity,9,20.16,34,34,QR,0,0
41b9df11,Sir M Visvesvaraya Central College,Trinity,11,23.51,40,38,Token,0,0
d1c2d152,Hoodi,Pantharapalya Nayandahalli,17,3.53,6,6,Token,0,0
13f86501,BTM Layout,Peenya,5,16.59,28,30,SmartCard,0,0
132d2914,Sandal Soap Factory,Biocon Hebbagodi,9,7.0,12,14,QR,0,0
867c3563,Hongasandra,Srirampura,7,4.53,7,5,Token,0,0
76f3e426,Halasuru,Ragigudda,13,13.03,22,21,SmartCard,0,0
32b2287a,Krishna Rajendra Market,Jalahalli,5,6.93,11,10,QR,0,0
fdce714a,Yelachenahalli,Banashankari,8,5.89,10,8,SmartCard,0,0
8974755e,Sri Balagangadharanatha Swamiji Hosahalli,Krantivira Sangolli Rayanna Railway Station,17,22.6,38,41,QR,0,0
f3855b2a,Halasuru,Ragigudda,20,9.59,16,2,Token,0,1
cbdf41c6,Lalbagh,Attiguppe,7,23.55,40,43,QR,0,0
5860d39a,Nallurhalli,Benniganahalli,21,13.79,23,21,QR,0,0
dd8b5fed,Swami Vivekananda Road,Magadi Road,19,4.73,8,4,Token,0,1
f87b95de,Srirampura,Trinity,22,14.85,25,2,SmartCard,0,1
93314b3e,Yelachenahalli,Jayaprakash Nagar,12,22.23,38,41,SmartCard,0,0
b16ef649,Madavara,Kengeri,21,13.7,23,4,QR,0,1
bec68dc1,Garudacharapalya,Peenya Industry,23,20.64,35,3,Token,0,1
d5f990f7,Peenya,Dr B R Ambedkar Station Vidhana Soudha,16,17.36,29,29,QR,0,0
23e3d4ce,Dasarahalli,Sri Balagangadharanatha Swamiji Hosahalli,11,4.35,7,1,Token,0,1
0035a6c2,Baiyappanahalli,Garudacharapalya,16,18.25,31,34,Token,1,1
c3ec6b3d,Kudlu Gate,Baiyappanahalli,20,1.22,2,1,SmartCard,0,1
1a3f5f7d,Singasandra,Halasuru,21,17.17,29,29,SmartCard,0,0
efc1db41,Sir M Visvesvaraya Central College,Rajajinagar,7,13.59,23,2,SmartCard,0,1
321c4a2a,Hopefarm Channasandra,Krishnarajapura,15,20.95,35,37,Token,0,0
4e63f1b0,BTM Layout,Manjunath Nagar,5,12.16,20,19,SmartCard,0,0
3708704c,Halasuru,Sri Balagangadharanatha Swamiji Hosahalli,10,5.57,9,11,Token,0,0
575dd5b7,Kadugodi Tree Park,Trinity,21,20.57,35,34,QR,0,0
4aa144cf,Rajajinagar,National College,8,8.96,15,18,QR,0,0
c32e7594,Hopefarm Channasandra,Kadugodi Tree Park,7,20.98,35,33,QR,0,0
2a12946c,Singasandra,Jnanabharathi,15,9.51,16,16,SmartCard,0,0
4c95fddd,Indiranagar,Krishna Rajendra Market,10,12.59,21,19,Token,0,0
6e46326e,Yeshwanthpur,Singasandra,16,11.3,19,2,Token,0,1
ab04e4d2,Krantivira Sangolli Rayanna Railway Station,Hosa Road,16,18.6,31,31,SmartCard,1,1
28d673ca,Yeshwanthpur,Challaghatta,8,11.2,19,20,SmartCard,1,1
b6072efa,Hopefarm Channasandra,Silk Institute,18,10.33,17,20,Token,0,0
c0a8c3ec,Sir M Visvesvaraya Central College,Nagasandra,9,10.8,18,18,QR,0,0
e7165d49,BTM Layout,Kundalahalli,6,13.71,23,22,SmartCard,0,0
e1892778,Chikkabidarakallu,Manjunath Nagar,14,9.08,15,16,Token,1,1
9499eb35,Biocon Hebbagodi,Singasandra,8,2.66,4,7,Token,0,0
8fda5f78,Rashtreeya Vidyalaya Road,Krantivira Sangolli Rayanna Railway Station,5,5.38,9,12,SmartCard,0,0
dd0629ca,Singayyanapalya,Nadaprabhu Kempegowda Station Majestic,12,10.66,18,18,SmartCard,0,0
53885229,Peenya,Pantharapalya Nayandahalli,22,15.99,27,27,Token,0,0
e8791fd3,Nagasandra,Yeshwanthpur,14,1.87,3,5,Token,0,0
df3bc70f,Manjunath Nagar,Cubbon Park,18,3.78,6,4,Token,1,1
fdc1f75c,Rajarajeshwari Nagar,Konanakunte Cross,16,8.53,14,12,Token,0,0
907aa799,Peenya,Central Silk Board,18,5.7,9,10,Token,0,0
7e5f97f4,Krishnarajapura,Challaghatta,21,20.32,34,37,Token,0,0
82dacd8f,Hopefarm Channasandra,Huskur Road,14,13.0,22,2,QR,0,1
80e7c0ee,Indiranagar,Infosys Foundation Konappana Agrahara,7,17.87,30,31,Token,0,0
53dedf1d,Halasuru,Krishnarajapura,19,9.86,16,4,QR,0,1
f2d2badb,Pattandur Agrahara,Kengeri,20,8.46,14,16,SmartCard,0,0
66114102,Rajarajeshwari Nagar,Singasandra,12,2.92,5,1,Token,0,1
021fff97,Krantivira Sangolli Rayanna Railway Station,Srirampura,21,16.19,27,29,Token,0,0
8fbc1783,Krantivira Sangolli Rayanna Railway Station,Dr B R Ambedkar Station Vidhana Soudha,9,18.97,32,30,QR,0,0
34e36674,Rashtreeya Vidyalaya Road,Biocon Hebbagodi,22,7.34,12,12,Token,0,0
468d8c89,Kundalahalli,Silk Institute,13,11.35,19,21,Token,0,0
a0ad7998,Bommanahalli,Ragigudda,8,4.27,7,9,SmartCard,1,1
cdfe3b80,Kundalahalli,Peenya,13,12.28,21,21,QR,0,0
7b63f0fa,Thalaghattapura,BTM Layout,14,20.1,34,86,QR,0,1
993f116f,Krishnarajapura,Chickpete,10,12.09,20,21,SmartCard,0,0
3f9b33fe,Doddakallasandra,Goraguntepalya,6,3.09,5,4,SmartCard,0,0
b6175a5c,Infosys Foundation Konappana Agrahara,Magadi Road,13,4.56,7,6,SmartCard,0,0
9d6340f7,Mysuru Road,Sandal Soap Factory,20,18.8,32,1,Token,0,1
ba24e84c,Magadi Road,Beratena Agrahara,9,15.7,26,27,Token,0,0
077fd7c5,Rajarajeshwari Nagar,Magadi Road,15,16.8,28,30,QR,0,0
9c849da1,Krantivira Sangolli Rayanna Railway Station,Doddakallasandra,9,14.57,24,27,Token,0,0
a7d9b9a2,Jayaprakash Nagar,Thalaghattapura,16,23.74,40,40,SmartCard,0,0
d19d9229,Halasuru,Sir M Visvesvaraya Central College,14,20.82,35,33,QR,0,0
1da56b82,Banashankari,Singayyanapalya,21,8.97,15,17,QR,0,0
0916ffd5,Peenya Industry,Sri Sathya Sai Hospital,17,22.35,38,37,Token,0,0
4960986e,Kadugodi Tree Park,Chickpete,17,11.58,19,19,Token,0,0
bdb05413,Beratena Agrahara,Seetharampalya,23,10.09,17,16,SmartCard,0,0
2c68947a,Beratena Agrahara,Sandal Soap Factory,8,8.65,14,16,SmartCard,0,0
fbe22af0,BTM Layout,Whitefield (Kadugodi),19,18.45,31,30,QR,0,0
27eb923b,Electronic City,Beratena Agrahara,7,15.46,26,24,SmartCard,0,0
f91e6d27,Silk Institute,Konanakunte Cross,22,5.0,8,7,Token,1,1
ea598493,Vajarahalli,Mantri Square Sampige Road,5,23.17,39,38,Token,0,0
e6972247,South End Circle,Jalahalli,17,1.14,1,0,SmartCard,0,0
e581baa5,Jayanagar,BTM Layout,19,24.45,41,39,QR,0,0
67254b8b,Rajajinagar,Chickpete,14,9.52,16,19,Token,0,0
0d3ee7b2,Krishnarajapura,Nallurhalli,16,12.98,22,22,QR,0,0
12bc624c,Thalaghattapura,Mantri Square Sampige Road,22,20.35,34,35,Token,0,0
4d327f06,Bommanahalli,Chikkabidarakallu,16,21.37,36,1,QR,0,1
af7280b1,Ragigudda,Doddakallasandra,13,24.66,42,43,SmartCard,0,0
0d7d5b47,Jayadeva Hospital,Srirampura,21,3.47,5,3,Token,0,0
d69fd0c2,Srirampura,Kengeri Bus Terminal,16,11.17,19,62,QR,0,1
db7537e9,Huskur Road,Baiyappanahalli,21,8.19,14,16,Token,0,0
ff025378,Baiyappanahalli,BTM Layout,6,21.73,37,40,QR,0,0
abab93ac,Srirampura,Banashankari,10,22.46,38,38,SmartCard,0,0
a4fcfc54,Sir M Visvesvaraya Central College,Mahalakshmi,22,7.04,12,15,SmartCard,0,0
7e0ae66d,Sandal Soap Factory,Swami Vivekananda Road,20,3.21,5,8,SmartCard,0,0
d19385d3,South End Circle,Mahatma Gandhi Road,22,2.83,4,3,SmartCard,0,0
8045ae0e,Chickpete,Nallurhalli,19,17.31,29,28,SmartCard,0,0
81f52fea,Vijayanagar,Madavara,12,5.19,8,8,QR,0,0
8534fd85,Nagasandra,Central Silk Board,22,2.16,3,4,QR,0,0
01d3ccd8,Hopefarm Channasandra,Krishnarajapura,6,12.54,21,22,QR,0,0
3ab27a38,Yelachenahalli,Mahatma Gandhi Road,18,13.6,23,24,SmartCard,0,0
21a09eea,Cubbon Park,Sri Balagangadharanatha Swamiji Hosahalli,14,20.62,35,38,Token,0,0
39f1598a,Jnanabharathi,Thalaghattapura,23,18.79,32,35,QR,0,0
a8f73d66,Rajajinagar,Beratena Agrahara,20,7.31,12,14,QR,0,0
8a692504,Peenya Industry,Cubbon Park,16,15.3,26,28,Token,1,1
0ced5561,Yeshwanthpur,Nallurhalli,5,14.06,24,90,QR,0,1
b1bb705d,Magadi Road,Nadaprabhu Kempegowda Station Majestic,14,11.07,18,21,QR,0,0
010efe6e,Lalbagh,Mantri Square Sampige Road,15,19.91,34,34,Token,0,0
3706bb30,Sri Sathya Sai Hospital,Mahalakshmi,11,15.52,26,26,Token,0,0
9e81c7ee,Mysuru Road,Krishna Rajendra Market,21,19.71,33,34,SmartCard,0,0
56464c84,Doddakallasandra,Hosa Road,15,19.8,33,31,Token,0,0
05767216,Rajarajeshwari Nagar,Kadugodi Tree Park,8,15.21,26,24,Token,0,0
a06fbd54,Hosa Road,Huskur Road,22,11.59,19,18,Token,0,0
6d7aacf0,South End Circle,Dr B R Ambedkar Station Vidhana Soudha,18,24.26,41,2,SmartCard,0,1
f9cc287a,Halasuru,Ragigudda,10,22.75,39,38,QR,0,0
8dcaed11,Sir M Visvesvaraya Central College,Sandal Soap Factory,21,17.96,30,30,Token,0,0
6d5a9681,South End Circle,Madavara,18,24.55,42,3,SmartCard,0,1
2a3ef899,Pattandur Agrahara,Krantivira Sangolli Rayanna Railway Station,17,12.52,21,22,QR,0,0
cc782dde,Krishna Rajendra Market,Manjunath Nagar,20,10.76,18,16,QR,0,0
6af854c2,Pattandur Agrahara,Doddakallasandra,22,21.89,37,39,Token,0,0
5054ddb1,Hongasandra,Sri Balagangadharanatha Swamiji Hosahalli,21,2.04,3,1,Token,0,0
b8819d14,Rajajinagar,Huskur Road,6,22.85,39,3,SmartCard,0,1
46ab47ae,Peenya,Rashtreeya Vidyalaya Road,9,2.37,4,2,Token,0,0
57692700,National College,Krishna Rajendra Market,5,23.89,40,38,SmartCard,0,0
512b378e,Doddakallasandra,Hongasandra,15,21.93,37,35,QR,0,0
c155531b,Huskur Road,Delta Electronics Bommasandra,11,7.72,13,14,SmartCard,0,0
74262f09,Banashankari,Sandal Soap Factory,8,17.5,30,32,SmartCard,0,0
c85a9635,Jayanagar,Singasandra,21,11.55,19,22,Token,0,0
c288b92d,Hopefarm Channasandra,Baiyappanahalli,19,19.13,32,33,Token,0,0
615cff4a,Trinity,Kundalahalli,9,22.67,38,38,SmartCard,0,0
ccb3fa19,Hosa Road,Chikkabidarakallu,19,8.81,15,13,QR,1,1
3ea92ad6,Nadaprabhu Kempegowda Station Majestic,Baiyappanahalli,18,6.96,11,12,SmartCard,0,0
fbf70321,Benniganahalli,Trinity,15,1.09,1,2,QR,0,0
92e908f0,Manjunath Nagar,Sri Sathya Sai Hospital,16,6.08,10,11,SmartCard,0,0
7e9261a1,Nallurhalli,Sri Balagangadharanatha Swamiji Hosahalli,16,22.57,38,37,QR,0,0
5b037e5e,Kengeri Bus Terminal,Silk Institute,7,18.3,31,34,SmartCard,0,0
8a831649,Nagasandra,Konanakunte Cross,7,9.85,16,19,SmartCard,0,0
4774f68a,Huskur Road,Vajarahalli,7,24.5,42,42,Token,0,0
5276f99e,Silk Institute,Vajarahalli,12,6.71,11,13,SmartCard,0,0
e84e0e7f,Central Silk Board,Jnanabharathi,14,3.5,6,7,Token,0,0
c55b3b8a,Jnanabharathi,Mahalakshmi,13,20.02,34,37,SmartCard,0,0
c8e92d0e,Kudlu Gate,Nallurhalli,15,7.84,13,14,Token,0,0
f250a0be,Rashtreeya Vidyalaya Road,Seetharampalya,18,18.56,31,33,Token,0,0
f9dc80a7,Banashankari,Pattandur Agrahara,8,13.48,23,26,SmartCard,0,0
9ff10ac9,Rashtreeya Vidyalaya Road,Srirampura,14,1.56,2,0,SmartCard,0,0
754bf8f1,Ragigudda,Kudlu Gate,20,2.97,5,4,SmartCard,0,0
4624618c,Peenya,Benniganahalli,11,22.9,39,42,QR,0,0
ce2576f7,Indiranagar,Beratena Agrahara,17,3.34,5,4,QR,0,0
40045e8f,Lalbagh,Yelachenahalli,14,7.93,13,14,QR,0,0
3a545384,Sir M Visvesvaraya Central College,Thalaghattapura,9,2.38,4,6,Token,0,0
b0fde986,Challaghatta,Dr B R Ambedkar Station Vidhana Soudha,16,15.27,26,28,Token,0,0
a631e33e,Kadugodi Tree Park,Doddakallasandra,7,8.73,14,13,Token,0,0
d44a9bca,Silk Institute,Goraguntepalya,11,11.66,19,22,SmartCard,0,0
9173cb09,Jnanabharathi,Manjunath Nagar,23,16.91,28,30,Token,0,0
8d43402d,Biocon Hebbagodi,Magadi Road,7,8.69,14,12,QR,0,0
eaf20fee,Kengeri,Chikkabidarakallu,23,7.46,12,13,SmartCard,1,1
2fb7c262,Hoodi,Jnanabharathi,14,3.06,5,5,Token,0,0
1f2bfc06,Delta Electronics Bommasandra,Banashankari,8,16.03,27,28,Token,0,0
7d9fcd92,Mahatma Gandhi Road,Delta Electronics Bommasandra,14,19.38,33,31,Token,0,0
6263862b,Mantri Square Sampige Road,Jayadeva Hospital,20,9.65,16,19,SmartCard,0,0
c5a5ad59,Mahakavi Kuvempu Road,Krishna Rajendra Market,8,9.21,15,13,SmartCard,0,0
a63ac3f3,Krantivira Sangolli Rayanna Railway Station,Srirampura,11,23.09,39,114,QR,0,1
79174e09,Sri Sathya Sai Hospital,Deepanjali Nagar,13,7.21,12,13,SmartCard,0,0
98e72567,Sir M Visvesvaraya Central College,Kengeri Bus Terminal,7,12.01,20,23,QR,0,0
e255e93f,Benniganahalli,Manjunath Nagar,21,4.01,6,8,QR,0,0
6064d04c,Sri Balagangadharanatha Swamiji Hosahalli,Hosa Road,17,19.67,33,32,Token,0,0
d3bc071f,Magadi Road,Jayadeva Hospital,8,19.59,33,31,QR,0,0
1fc5b497,Kudlu Gate,Central Silk Board,14,6.4,10,12,Token,0,0
b859f8ef,Kadugodi Tree Park,Krantivira Sangolli Rayanna Railway Station,23,14.32,24,22,SmartCard,0,0
ffd9606c,Benniganahalli,Yelachenahalli,22,18.92,32,31,QR,0,0
58b23fb1,Trinity,Sri Balagangadharanatha Swamiji Hosahalli,23,19.58,33,31,SmartCard,0,0
f6f31fd2,Manjunath Nagar,Indiranagar,5,24.34,41,43,SmartCard,0,0
21b1bcdc,Attiguppe,Indiranagar,8,16.96,29,27,SmartCard,0,0
533c3660,Challaghatta,Electronic City,10,3.15,5,4,SmartCard,0,0
94004c0e,Infosys Foundation Konappana Agrahara,Dr B R Ambedkar Station Vidhana Soudha,19,3.44,5,8,Token,0,0
f719bd40,Mahatma Gandhi Road,Vijayanagar,22,4.41,7,1,SmartCard,0,1
30b1b3bc,Peenya Industry,Hopefarm Channasandra,5,13.41,22,2,Token,0,1
c625af06,Ragigudda,Srirampura,19,8.02,13,2,SmartCard,0,1
3d283ac9,Vajarahalli,Kundalahalli,13,18.53,31,34,SmartCard,0,0
1ad76973,Rashtreeya Vidyalaya Road,Peenya Industry,10,20.63,35,37,Token,0,0
caee1575,Sri Sathya Sai Hospital,Kengeri,11,21.38,36,35,SmartCard,0,0
14a73aa0,Mantri Square Sampige Road,Singasandra,18,19.96,34,34,Token,0,0
f12f104b,Rajarajeshwari Nagar,Jayadeva Hospital,22,22.48,38,36,Token,0,0
91fb46d0,Baiyappanahalli,Vajarahalli,6,7.42,12,12,QR,0,0
b2f2e9ab,Kadugodi Tree Park,Jnanabharathi,10,8.57,14,16,SmartCard,0,0
2d0f393c,Konanakunte Cross,Nallurhalli,15,12.95,22,20,SmartCard,0,0
18b1e67a,Goraguntepalya,Nadaprabhu Kempegowda Station Majestic,21,10.35,17,17,Token,0,0
6d88f8c8,Banashankari,Manjunath Nagar,5,16.91,28,30,SmartCard,0,0
717e3452,Banashankari,Rajarajeshwari Nagar,14,4.13,7,5,QR,0,0
4c875d65,Sir M Visvesvaraya Central College,Pattanagere,5,5.51,9,9,QR,0,0
4b54eae1,Manjunath Nagar,Vijayanagar,10,11.55,19,20,SmartCard,0,0
fdc43c67,Nallurhalli,Lalbagh,21,10.04,17,18,SmartCard,0,0
27114ed8,BTM Layout,Vijayanagar,18,18.1,31,33,QR,0,0
8a1a0a35,Magadi Road,Pattandur Agrahara,15,24.94,42,41,Token,0,0
08de0263,Electronic City,Sri Balagangadharanatha Swamiji Hosahalli,9,21.9,37,37,QR,0,0
3cc38364,Rashtreeya Vidyalaya Road,Indiranagar,11,11.65,19,18,SmartCard,0,0
71c6aa55,Infosys Foundation Konappana Agrahara,Whitefield (Kadugodi),18,5.44,9,11,QR,0,0
8133a19e,Srirampura,Halasuru,5,6.72,11,1,QR,0,1
26266fe6,Yelachenahalli,Banashankari,20,5.12,8,10,Token,0,0
5bccc0dd,Kadugodi Tree Park,Srirampura,7,24.1,41,114,Token,0,1
e45c0d16,Dr B R Ambedkar Station Vidhana Soudha,Beratena Agrahara,23,9.97,17,17,Token,0,0
54f97c0e,Rashtreeya Vidyalaya Road,Cubbon Park,11,12.91,22,22,Token,0,0
4f2ea882,Mantri Square Sampige Road,Baiyappanahalli,12,4.23,7,2,QR,0,1
4e5180de,Vijayanagar,Nadaprabhu Kempegowda Station Majestic,13,14.44,24,24,QR,0,0
955bac69,Jalahalli,Banashankari,6,15.68,26,113,QR,0,1
6284c318,Dasarahalli,Vijayanagar,14,22.59,38,39,SmartCard,0,0
63c078fc,Jnanabharathi,Yelachenahalli,20,7.41,12,10,Token,0,0
019d05bd,Krishna Rajendra Market,Lalbagh,22,2.4,4,4,QR,0,0
d55fdd5b,Dasarahalli,Pattanagere,9,22.1,37,36,Token,0,0
834d0eb0,Yelachenahalli,Kundalahalli,11,11.0,18,21,QR,0,0
c745bf4e,Srirampura,Doddakallasandra,8,6.47,11,77,SmartCard,0,1
0f471626,Singayyanapalya,South End Circle,10,7.49,12,13,Token,0,0
148a6dd4,Rajarajeshwari Nagar,Hopefarm Channasandra,12,15.97,27,26,QR,0,0
85eda094,Magadi Road,Seetharampalya,5,8.82,15,15,Token,0,0
0203e5c1,Mahalakshmi,Doddakallasandra,19,18.33,31,33,QR,0,0
7144bfec,Jalahalli,Magadi Road,21,1.02,1,77,SmartCard,0,1
7bc09eb9,Dasarahalli,Krantivira Sangolli Rayanna Railway Station,19,9.92,17,17,QR,0,0
5de14bee,Bommanahalli,Jayadeva Hospital,17,24.38,41,102,QR,0,1
e86ca1e6,Sri Balagangadharanatha Swamiji Hosahalli,Halasuru,15,11.76,20,21,SmartCard,0,0
49d8fafa,Baiyappanahalli,Indiranagar,12,2.96,5,6,QR,0,0
19c3b405,Mahatma Gandhi Road,Chickpete,19,3.76,6,6,QR,0,0
f431df5a,Attiguppe,Chickpete,16,1.05,1,77,Token,0,1
5a233c5d,Vajarahalli,BTM Layout,16,5.59,9,12,SmartCard,0,0
bc1707d3,Yelachenahalli,Cubbon Park,16,11.75,20,2,QR,0,1
66b49836,Rajajinagar,Krishna Rajendra Market,22,8.22,14,13,QR,0,0
725a8ff3,Benniganahalli,Banashankari,7,15.29,26,2,SmartCard,0,1
ccff9a5f,Electronic City,Banashankari,12,12.9,22,25,SmartCard,0,0
125f8543,Dr B R Ambedkar Station Vidhana Soudha,Mysuru Road,23,10.92,18,21,QR,0,0
2d15218c,Jalahalli,Indiranagar,23,11.26,19,21,SmartCard,0,0
015640dc,Baiyappanahalli,Nadaprabhu Kempegowda Station Majestic,21,8.37,14,16,Token,0,0
98a247a2,Hoodi,National College,14,2.66,4,3,Token,0,0
35630832,Infosys Foundation Konappana Agrahara,Nallurhalli,8,3.32,5,6,Token,0,0
17dfcb65,Nagasandra,Hosa Road,11,20.59,35,34,QR,0,0
a04aec4f,Central Silk Board,Huskur Road,20,11.41,19,18,QR,0,0
d03743e8,Indiranagar,Swami Vivekananda Road,9,10.78,18,20,Token,0,0
8c325448,Kundalahalli,Doddakallasandra,22,16.23,27,28,QR,0,0
6cc0c0da,Kundalahalli,Jayanagar,5,15.4,26,25,SmartCard,0,0
2b88349e,Jayaprakash Nagar,Yelachenahalli,23,21.13,36,34,Token,0,0
c53c3c2b,Peenya Industry,Challaghatta,9,20.41,34,36,Token,0,0
b03ec940,Peenya,Kudlu Gate,5,23.1,39,93,SmartCard,0,1
4c63333c,Sir M Visvesvaraya Central College,Kudlu Gate,23,17.42,29,27,QR,0,0
43709188,Deepanjali Nagar,Dr B R Ambedkar Station Vidhana Soudha,18,3.24,5,61,QR,0,1
